dist,type,name,location,lng,lat,org,seat,a,b,c,d,dis,par
中山區,機關,中山公園3號,臺北市中山區中山北路四段圓山早覺會土地公廟旁,121.527912,25.081976,臺北市政府環境保護局,0,0,0,0,0,0,0
中山區,機關,中山公園4號,臺北市中山區中山北路四段圓山早覺會萬壽園旁,121.528424,25.084326,臺北市政府環境保護局,1,0,1,0,0,0,0
中山區,醫院,馬偕紀念醫院,臺北市中山區中山北路二段92號,121.522429,25.058443,台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,28,28,0,0,0,4,0
中山區,醫院,聯合醫院林森中醫院區,臺北市中山區林森北路530號,121.525434,25.063509,臺北市立聯合醫院林森中醫院區,5,5,0,0,0,1,0
中正區,交通,臺北車站(署),臺北市中正區北平西路3號,121.516989,25.047893,交通部臺灣鐵路管理局臺北運務段臺北車站,25,25,0,0,0,5,4
中正區,交通,中山堂地下停車場,臺北市中正區衡陽路93號,121.509728,25.043034,中山堂地下停車場,4,4,0,0,0,0,0
中正區,交通,三創文化園區地下停車場,臺北市中正區市民大道三段2號,121.531431,25.045728,三創文化園區地下停車場,10,10,0,0,0,0,0
中正區,交通,捷運中正紀念堂站(松山新店線),臺北市中正區羅斯福路一段8之1號,121.518363,25.032251,捷運中正紀念堂站,5,5,0,0,0,0,1
中正區,交通,捷運台大醫院站(淡水信義線),臺北市中正區公園路52號,121.515715,25.041003,捷運臺大醫院站,3,3,0,0,0,1,0
中正區,交通,捷運古亭站(松山新店線),臺北市中正區羅斯福路二段164之1號,121.523279,25.025473,臺北大眾捷運股份有限公司捷運古亭站,3,3,0,0,0,0,1
中正區,交通,捷運臺北車站(淡水信義線),臺北市中正區忠孝西路一段49號,121.517896,25.046374,臺北大眾捷運股份有限公司捷運臺北車站,6,6,0,0,0,0,2
中正區,交通,捷運公館站(松山新店線),臺北市中正區羅斯福路四段64-1號B1F(夜),121.534269,25.014786,捷運公館站,3,3,0,0,0,1,1
中正區,交通,捷運台電大樓站(松山新店線),臺北市中正區羅斯福路三段216-5號B1F,121.529708,25.018927,捷運台電大樓站,3,3,0,0,0,0,1
中正區,交通,捷運西門站(板南線),臺北市中正區寶慶路32-1號B1F,121.508652,25.041746,捷運西門站,5,5,0,0,0,0,1
中正區,交通,捷運善導寺站(板南線),臺北市中正區忠孝西路一段58號,121.523133,25.044746,捷運善導寺站,3,3,0,0,0,1,1
中正區,交通,統一精工台大水源停車場,臺北市中正區思源路16號,121.530095,25.014189,嘟嘟房臺大水源站停車場,4,0,4,0,0,0,0
中正區,交通,桃園國際機場捷運臺北站,臺北市中正區鄭州路8號,121.513772,25.048737,桃園國際機場捷運臺北站,10,10,0,0,0,1,3
中正區,交通,捷運臺北車站(板南線),臺北市中正區忠孝西路一段49號,121.517896,25.046374,捷運臺北車站(板南線),3,3,0,0,0,0,1
中正區,交通,捷運小南門站(松山新店線),臺北市中正區愛國西路22號-1樓,121.511274,25.035203,捷運小南門站(松山新店線),3,3,0,0,0,0,1
中正區,交通,國光客運臺北車站,臺北市中正區市民大道一段168 號,121.518936,25.048047,國光汽車客運臺北車站,3,3,0,0,0,1,0
中正區,交通,國家兩廳院地下停車場,臺北市中正區中山南路21之1號,121.519033,25.036731,國家表演藝術中心-國家兩廳院,8,8,0,0,0,0,0
中正區,交通,公館計程車服務站,臺北市中正區汀洲路三段230巷15號,121.532350,25.010370,公館計程車服務站,1,0,1,0,0,1,0
中正區,交通,台灣高鐵臺北站,臺北市中正區北平西路3號1樓,121.516989,25.047893,台灣高速鐵路股份有限公司,6,6,0,0,0,2,0
中正區,觀光遊憩,國立歷史博物館,臺北市中正區南海路49號,121.511227,25.031454,國立歷史博物館,0,0,0,0,0,0,0
中正區,觀光遊憩,國立臺灣藝術教育館,臺北市中正區南海路43號,121.511775,25.031672,國立臺灣藝術教育館,6,6,0,0,0,2,0
中正區,觀光遊憩,國立臺灣博物館,臺北市中正區襄陽路2號,121.515003,25.043301,國立臺灣博物館,15,15,0,0,0,2,0
中正區,觀光遊憩,中正紀念堂,臺北市中正區中山南路21號,121.521933,25.034730,國立中正紀念堂管理處,24,24,0,0,0,6,0
中正區,觀光遊憩,郵政博物館,臺北市中正區重慶南路二段45號,121.514696,25.031731,中華郵政股份有限公司,12,12,0,0,0,0,0
中正區,觀光遊憩,自來水園區(署),臺北市中正區思源街1號,121.530253,25.013286,自來水園區,10,10,0,0,0,0,0
中正區,文化育樂場所,臺北市青少年發展處,臺北市中正區仁愛路一段17號,121.522275,25.038971,臺北市青少年發展處,31,31,0,0,0,9,2
中正區,觀光遊憩,國家表演藝術中心-國家兩廳院,臺北市中正區中山南路21之1號,121.519033,25.036731,國家表演藝術中心-國家兩廳院,9,9,0,0,0,0,0
中正區,文化育樂場所,二二八紀念館(署),臺北市中正區凱達格蘭大道3號,121.515614,25.040271,二二八紀念館,5,5,0,0,0,1,0
中正區,文化育樂場所,台北國際藝術村,臺北市中正區北平東路7號,121.522299,25.046857,臺北市文化基金會,2,0,2,0,0,0,0
中正區,文化育樂場所,市長官邸藝文沙龍,臺北市中正區徐州路46號,121.524322,25.040436,財團法人瑞興銀行文化基金會市長官邸藝文沙龍,3,2,1,0,0,1,0
中正區,文化育樂場所,牯嶺街小劇場,臺北市中正區牯嶺街5巷2號,121.515409,25.031734,牯嶺街小劇場經營管處,3,3,0,0,0,0,0
中正區,觀光遊憩,台北植物園,臺北市中正區南海路53號,121.510192,25.031212,行政院農委會林業實驗所,9,9,0,0,0,3,0
中正區,觀光遊憩,華山創意園區(華山藝文廣場)(署),臺北市中正區八德路一段1號,121.529399,25.044130,台灣文創發展股份有限公司,7,7,0,0,0,0,0
中正區,文化育樂場所,中正運動中心,臺北市中正區信義路一段1號,121.518896,25.038569,長佳機電工程股份有限公司,21,6,15,0,0,6,0
中正區,文化育樂場所,二二八國家紀念館,臺北市中正區南海路54號,121.513790,25.031614,財團法人二二八事件紀念基金會,3,3,0,0,0,0,1
中正區,觀光遊憩,寶藏巖國際藝術村,臺北市中正區汀州路三段230巷37弄4-8號,121.532500,25.010900,財團法人台北市文化基金會藝術村營運部,8,0,8,0,0,0,1
中正區,觀光遊憩,臺北市客家文化主題公園(署),臺北市中正區汀州路三段2號,121.525300,25.020300,臺北市客家事務委員會,24,24,0,0,0,7,1
中正區,文化育樂場所,水源劇場,臺北市中正區羅斯福路四段92號10樓,121.535005,25.013743,水源劇場,5,5,0,0,0,1,0
中正區,文化育樂場所,紀州庵,臺北市中正區同安街115號,121.520353,25.021133,財團法人台灣文學發展基金會紀州庵,3,0,3,0,0,1,0
中正區,加油站,中油汀州路加油站,臺北市中正區汀州路三段1號,121.535941,25.011575,臺灣中油股份有限公司汀州路站,3,3,0,0,0,1,0
中正區,加油站,中油林森北路加油站,臺北市中正區林森北路11號,121.523887,25.046145,臺灣中油股份有限公司林森北路站,2,2,0,0,0,0,0
中正區,加油站,中油莒光路加油站,臺北市中正區莒光路2號,121.507302,25.031393,臺灣中油股份有限公司莒光路站,3,3,0,0,0,1,0
中正區,公園,二二八和平公園(署),臺北市中正區懷寧街37巷,121.514344,25.043137,公園路燈工程管理處青年公園管理所二二八和平公園,9,0,9,0,0,3,0
中正區,公園,逸仙公園,臺北市中正區中山北路、北平西路交叉口國父史蹟紀念館內,121.520269,25.047554,公園路燈工程管理處青年公園管理所,3,0,3,0,0,1,1
中正區,公園,古亭河濱公園,臺北市中正區同安街底永福橋至中正橋間,121.522197,25.020129,水利處南區分隊,2,0,2,0,0,0,0
中正區,公園,中央藝文1號公園,臺北市中正區北平東路30號對面,121.525912,25.046065,公園路燈工程管理處青年公園管理所,3,0,3,0,0,0,1
中正區,市場,公有華山市場(署),臺北市中正區忠孝東路一段108號,121.524834,25.044194,臺北市市場處公有華山市場,6,0,6,0,0,2,0
中正區,市場,公有幸安市場(署),臺北市中正區濟南路二段46號,121.530902,25.040316,臺北市市場處公有幸安市場,3,0,3,0,0,1,0
中正區,市場,公有東門市場(署),臺北市中正區信義路二段81號,121.526638,25.034572,臺北市市場處公有東門市場,2,0,2,0,0,1,0
中正區,市場,公有水源市場(署),臺北市中正區羅斯福路四段92號(夜),121.535005,25.013743,臺北市市場處公有水源市場,5,5,0,0,0,1,0
中正區,市場,公有南門市場(署),臺北市中正區羅斯福路一段8號,121.522284,25.030271,臺北市市場處公有南門市場,13,13,0,0,0,3,1
中正區,市場,公有新生市場(署),臺北市中正區新生南路一段134之1號,121.532503,25.036616,臺北市市場處公有新生市場,1,0,1,0,0,0,0
中正區,大專院校,臺北市立大學,臺北市中正區愛國西路1號,121.514465,25.035334,臺北市立大學,10,9,1,0,0,0,0
中正區,大專院校,國立臺北商業大學,臺北市中正區濟南路一段321號,121.525360,25.041961,國立臺北商業大學,9,9,0,0,0,1,0
中正區,大專院校,東吳大學城區部,臺北市中正區貴陽街一段56號,121.509997,25.038918,東吳大學城區部,6,0,6,0,0,2,0
中正區,大專院校,文化大學大新館,臺北市中正區延平南路127號,121.508694,25.038411,文化大學推廣部大新館,8,5,3,0,0,3,0
中正區,大專院校,文化大學忠孝館,臺北市中正區忠孝東路一段41號,121.525838,25.044525,中國文化大學推廣教育部忠孝館,12,9,3,0,0,1,0
中正區,綜合零售賣場,統一超商臺北市開博門市,臺北市中正區開封街一段40號42號1樓,121.512264,25.045899,統一超商股份有限公司臺北市開博門市,1,1,0,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市鑫衡陽門市,臺北市中正區衡陽路6號1樓,121.513777,25.042208,統一超商股份有限公司臺北市鑫衡陽門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市博源門市,臺北市中正區思源街16號,121.532664,25.013577,統一超商股份有限公司臺北市博源門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市紹興門市,臺北市中正區紹興北街37號1樓,121.525559,25.045466,統一超商股份有限公司臺北市紹興門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市華山門市,臺北市中正區忠孝東路一段138號,121.525618,25.044106,統一超商股份有限公司臺北市華山門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市忠聯門市,臺北市中正區忠孝東路二段100號1樓,121.530537,25.042845,統一超商股份有限公司臺北市忠聯門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,萊爾富便利商店北市正忠店,臺北市中正區忠孝東路一段35號一樓,121.525558,25.044509,萊爾富國際股份有限公司臺北市正忠店,1,0,1,0,0,0,0
中正區,綜合零售賣場,遠東百貨(寶慶店),臺北市中正區寶慶路27號,121.510589,25.041465,遠東百貨股份有限公司寶慶分公司,0,0,0,0,0,0,0
中正區,綜合零售賣場,新光三越台北站前店,臺北市中正區忠孝西路一段66號,121.515241,25.046139,新光三越百貨股份有限公司台北站前店,34,34,0,0,0,8,1
中正區,綜合零售賣場,統一超商臺北市牯嶺門市,臺北市中正區廈門街99巷19-2號1樓,121.518814,25.023970,統一超商股份有限公司臺北市牯嶺門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,三創生活園區,臺北市中正區市民大道三段2號,121.531431,25.045728,三創生活園區,20,20,0,0,0,3,3
中正區,綜合零售賣場,禮客公館店,臺北市中正區思源街16號1F,121.530792,25.014283,管家婆科技股份有限公司禮客公館店,2,2,0,0,0,0,0
中正區,綜合零售賣場,家樂福便利購超市臺北濟南分公司,臺北市中正區濟南路二段46號B1,121.530999,25.040242,家樂福股份有限公司,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市汀州門市,臺北市中正區汀州路一段129號,121.509561,25.028010,統一超商股份有限公司,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市中樂門市,臺北市中正區延平南路47號,121.510509,25.044976,統一超商股份有限公司,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市大永博門市,臺北市中正區博愛路97號,121.511606,25.043032,統一超商股份有限公司,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市新文華門市,臺北市中正區廈門街77號,121.517503,25.024727,統一超商股份有限公司,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市鑫華福門市,臺北市中正區漢口街一段36號,121.513836,25.045097,統一超商股份有限公司,1,0,1,0,0,0,0
中正區,綜合零售賣場,臺北地下街(Y),臺北市中正區市民大道100號地下街,121.517555,25.048471,保證責任臺北市臺北地下街場地利用合作社,18,12,6,0,0,0,0
中正區,綜合零售賣場,站前地下街,臺北市中正區忠孝西路一段50-1號,121.515583,25.046575,臺北車站站前地下街,4,0,4,0,0,0,0
中正區,綜合零售賣場,東森地下街K區,臺北市中正區忠孝西路一段47號B1,121.517177,25.046753,東森得易購股份有限公司 K區東森廣場營業所,7,0,7,0,0,0,1
中正區,綜合零售賣場,光華數位新天地(署),臺北市中正區市民大道三段8號,121.532285,25.045399,漢延建設股份有限公司,28,28,0,0,0,6,0
中正區,綜合零售賣場,微風臺北車站(署),臺北市中正區北平西路3號2F,121.517823,25.047989,微風場站開發股份有限公司微風場站營五部,12,12,0,0,0,2,1
中正區,綜合零售賣場,統一超商臺北市仁金門市,臺北市中正區仁愛路二段39號39-1號,121.528948,25.038452,統一超商股份有限公司臺北市仁金門市,1,1,0,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市臨沂門市,臺北市中正區臨沂街74號76號,121.527801,25.034531,統一超商股份有限公司臺北市臨沂門市,1,0,1,0,0,0,0
中正區,綜合零售賣場,統一超商臺北市鑫大孝門市,臺北市中正區重慶南路一段1-1號一樓,121.513355,25.047041,統一超商股份有限公司臺北市鑫大孝門市,1,0,1,0,0,0,0
中正區,宗教,善導寺　　　　　,臺北市中正區忠孝東路一段23號,121.524873,25.044687,淨土宗善導寺,2,2,0,0,0,0,0
中正區,宗教,臺灣省城隍廟,臺北市中正區武昌街一段14號,121.512700,25.044000,財團法人臺北市臺灣省城隍廟,2,0,2,0,0,0,0
中正區,宗教,寶藏巖,臺北市中正區汀州路三段230巷23號,121.533343,25.010810,寶藏巖,1,0,1,0,0,0,0
中正區,宗教,華嚴蓮社,臺北市中正區濟南路二段44號,121.530651,25.040512,華嚴蓮社,2,2,0,0,0,0,0
中正區,宗教,十普寺,臺北市中正區南昌路二段140號,121.523072,25.025185,十普寺,2,0,2,0,0,0,0
中正區,機關,國稅局中正分局,臺北市中正區潮州街2號,121.520982,25.029866,財政部臺北國稅局中正分局,3,0,3,0,0,1,0
中正區,機關,市圖館南機場借還書工作站,臺北市中正區中華路二段315巷16號1樓,121.506976,25.028433,臺北市圖書館南機場借還書工作站,1,0,1,0,0,1,0
中正區,機關,行政院,臺北市中正區忠孝東路一段1號,121.527929,25.055201,行政院,11,11,0,0,0,2,1
中正區,機關,總統府,臺北市中正區重慶南路一段122號,121.512537,25.039914,總統府,7,7,0,0,0,1,0
中正區,機關,臺北市NGO非政府組織會館,臺北市中正區青島東路8號,121.522159,25.043867,民政局宗教禮俗科,2,0,2,0,0,1,0
